日期,时点,甘肃_日前市场出清总电量（MWh）
2026-02-15,11:15,7165.83
2026-02-15,11:30,6867.43
2026-02-15,11:45,6944.28
2026-02-15,12:00,6836.75
2026-02-15,12:15,6835.02
2026-02-15,12:30,6788.62
2026-02-15,12:45,6750.67
2026-02-15,13:00,6738.89
2026-02-15,13:15,6742.22
2026-02-15,13:30,6716.04
2026-02-15,13:45,6713.40
2026-02-15,14:00,6694.48
2026-02-15,14:15,6812.34
2026-02-15,14:30,6803.02
2026-02-15,14:45,6814.98
2026-02-15,15:00,6781.65
2026-02-15,15:15,6785.75
2026-02-15,15:30,6764.02
2026-02-15,15:45,6703.29
2026-02-15,16:00,6664.67
2026-02-15,16:15,6502.79
2026-02-15,16:30,6340.65
2026-02-15,16:45,6157.54
2026-02-15,17:00,5934.17
2026-02-15,17:15,5679.33
2026-02-15,17:30,5497.19
2026-02-15,17:45,5714.35
2026-02-15,18:00,5858.31
2026-02-15,18:15,5783.05
2026-02-15,18:30,5804.33
2026-02-15,18:45,6079.97
2026-02-15,19:00,6062.58
2026-02-15,19:15,6201.82
2026-02-15,19:30,6260.99
2026-02-15,19:45,6284.94
2026-02-15,20:00,6276.56
2026-02-15,20:15,6445.48
2026-02-15,20:30,6424.12
2026-02-15,20:45,6438.75
2026-02-15,21:00,6434.79
2026-02-15,21:15,6479.83
2026-02-15,21:30,6403.78
2026-02-15,21:45,6376.50
2026-02-15,22:00,6307.90
2026-02-15,22:15,6379.32
2026-02-15,22:30,6425.02
2026-02-15,22:45,6299.27
2026-02-15,23:00,6329.37
2026-02-15,23:15,6273.88
2026-02-15,23:30,6252.50
2026-02-15,23:45,6078.40
2026-02-15,24:00,5771.78
2026-02-16,00:15,5820.12
2026-02-16,00:30,5396.72
2026-02-16,00:45,5298.75
2026-02-16,01:00,5278.67
2026-02-16,01:15,5263.08
2026-02-16,01:30,5238.79
2026-02-16,01:45,5200.33
2026-02-16,02:00,5114.52
2026-02-16,02:15,5076.16
2026-02-16,02:30,5084.15
2026-02-16,02:45,5117.44
2026-02-16,03:00,5107.95
2026-02-16,03:15,5215.75
2026-02-16,03:30,5182.37
2026-02-16,03:45,5181.15
2026-02-16,04:00,5189.49
2026-02-16,04:15,5167.83
2026-02-16,04:30,5160.91
2026-02-16,04:45,5145.25
2026-02-16,05:00,5199.62
2026-02-16,05:15,5195.56
2026-02-16,05:30,5199.48
2026-02-16,05:45,4998.93
2026-02-16,06:00,4999.45
2026-02-16,06:15,5066.50
2026-02-16,06:30,5071.02
2026-02-16,06:45,4982.99
2026-02-16,07:00,5021.04
2026-02-16,07:15,5107.41
2026-02-16,07:30,5169.11
2026-02-16,07:45,5274.21
2026-02-16,08:00,5266.10
2026-02-16,08:15,5222.92
2026-02-16,08:30,5319.98
2026-02-16,08:45,5534.43
2026-02-16,09:00,5722.35
2026-02-16,09:15,5896.82
2026-02-16,09:30,6213.19
2026-02-16,09:45,6424.30
2026-02-16,10:00,6451.29
2026-02-16,10:15,6738.61
2026-02-16,10:30,6851.98
2026-02-16,10:45,6912.85
2026-02-16,11:00,6964.69
2026-02-16,11:15,6981.78
2026-02-16,11:30,6669.23
2026-02-16,11:45,6674.37
2026-02-16,12:00,6632.74
2026-02-16,12:15,6588.01
2026-02-16,12:30,6522.94
2026-02-16,12:45,6535.67
2026-02-16,13:00,6487.93
2026-02-16,13:15,6461.22
2026-02-16,13:30,6456.71
2026-02-16,13:45,6447.77
2026-02-16,14:00,6401.81
2026-02-16,14:15,6426.69
2026-02-16,14:30,6418.01
2026-02-16,14:45,6445.35
2026-02-16,15:00,6416.54
2026-02-16,15:15,6547.77
2026-02-16,15:30,6410.32
2026-02-16,15:45,6413.44
2026-02-16,16:00,6229.32
2026-02-16,16:15,6157.55
2026-02-16,16:30,5944.34
2026-02-16,16:45,5859.73
2026-02-16,17:00,5549.36
2026-02-16,17:15,5064.53
2026-02-16,17:30,5148.35
2026-02-16,17:45,5191.63
2026-02-16,18:00,5332.35
2026-02-16,18:15,5314.04
2026-02-16,18:30,5452.18
2026-02-16,18:45,5575.93
2026-02-16,19:00,5619.53
2026-02-16,19:15,5594.89
2026-02-16,19:30,5589.74
2026-02-16,19:45,5587.82
2026-02-16,20:00,5577.82
2026-02-16,20:15,5744.46
2026-02-16,20:30,5762.56
2026-02-16,20:45,5797.61
2026-02-16,21:00,5752.17
2026-02-16,21:15,5795.23
2026-02-16,21:30,5778.54
2026-02-16,21:45,5731.41
2026-02-16,22:00,5697.54
2026-02-16,22:15,5553.64
2026-02-16,22:30,5581.82
2026-02-16,22:45,5382.67
2026-02-16,23:00,5373.10
2026-02-16,23:15,5411.29
2026-02-16,23:30,5327.25
2026-02-16,23:45,5232.42
2026-02-16,24:00,5203.03
2026-02-17,00:15,5296.69
2026-02-17,00:30,5080.27
2026-02-17,00:45,5060.70
2026-02-17,01:00,5038.35
2026-02-17,01:15,5007.31
2026-02-17,01:30,4996.80
2026-02-17,01:45,4983.49
2026-02-17,02:00,4963.19
2026-02-17,02:15,4974.06
2026-02-17,02:30,4955.18
2026-02-17,02:45,4891.96
2026-02-17,03:00,4854.53
2026-02-17,03:15,4831.25
2026-02-17,03:30,4852.18
2026-02-17,03:45,4857.62
2026-02-17,04:00,4797.90
2026-02-17,04:15,4823.59
2026-02-17,04:30,4861.42
2026-02-17,04:45,4903.91
2026-02-17,05:00,4878.52
2026-02-17,05:15,4880.50
2026-02-17,05:30,4780.40
2026-02-17,05:45,4776.13
2026-02-17,06:00,4778.02
2026-02-17,06:15,4817.44
2026-02-17,06:30,4817.44
2026-02-17,06:45,4842.19
2026-02-17,07:00,4842.74
2026-02-17,07:15,4730
2026-02-17,07:30,4729.88
2026-02-17,07:45,4692.50
2026-02-17,08:00,4696.25
2026-02-17,08:15,4648.65
2026-02-17,08:30,4703.26
2026-02-17,08:45,4868.40
2026-02-17,09:00,5175.16
2026-02-17,09:15,5423.34
2026-02-17,09:30,5606.14
2026-02-17,09:45,5907.81
2026-02-17,10:00,6137.61
2026-02-17,10:15,6338.20
2026-02-17,10:30,6539.63
2026-02-17,10:45,6478.47
2026-02-17,11:00,6601.12
2026-02-17,11:15,6706.75
2026-02-17,11:30,6439.65
2026-02-17,11:45,6495.41
2026-02-17,12:00,6474.33
2026-02-17,12:15,6462.04
2026-02-17,12:30,6442.69
2026-02-17,12:45,6440.16
2026-02-17,13:00,6405.32
2026-02-17,13:15,6521.77
2026-02-17,13:30,6527.94
2026-02-17,13:45,6480.96
2026-02-17,14:00,6452.31
2026-02-17,14:15,6250.59
2026-02-17,14:30,6277
2026-02-17,14:45,6289.72
2026-02-17,15:00,6290.82
2026-02-17,15:15,6324.25
2026-02-17,15:30,6293.52
2026-02-17,15:45,6286.05
2026-02-17,16:00,6280.74
2026-02-17,16:15,6175.04
2026-02-17,16:30,6130.68
2026-02-17,16:45,5898.06
2026-02-17,17:00,5712.98
2026-02-17,17:15,5429.85
2026-02-17,17:30,5330.75
2026-02-17,17:45,5382.86
2026-02-17,18:00,5272.76
2026-02-17,18:15,5198.38
2026-02-17,18:30,5092.75
2026-02-17,18:45,5124.17
2026-02-17,19:00,5174.77
2026-02-17,19:15,5274.02
2026-02-17,19:30,5294.97
2026-02-17,19:45,5249.39
2026-02-17,20:00,5258.49
2026-02-17,20:15,5218.98
2026-02-17,20:30,5202.78
2026-02-17,20:45,5176.36
2026-02-17,21:00,5139.15
2026-02-17,21:15,5281.85
2026-02-17,21:30,5248.05
2026-02-17,21:45,5216.72
2026-02-17,22:00,5171.05
2026-02-17,22:15,4993.94
2026-02-17,22:30,5082.59
2026-02-17,22:45,4990.04
2026-02-17,23:00,5061.79
2026-02-17,23:15,4925.85
2026-02-17,23:30,4734.31
2026-02-17,23:45,4594.27
2026-02-17,24:00,4520.72
2026-02-18,00:15,4866.57
2026-02-18,00:30,4800.46
2026-02-18,00:45,4793.22
2026-02-18,01:00,4782.03
2026-02-18,01:15,4769.13
2026-02-18,01:30,4759.76
2026-02-18,01:45,4752.49
2026-02-18,02:00,4762.24
2026-02-18,02:15,4748.38
2026-02-18,02:30,4758.62
2026-02-18,02:45,4752.26
2026-02-18,03:00,4768.28
2026-02-18,03:15,4865.29
2026-02-18,03:30,4863.34
2026-02-18,03:45,4863.99
2026-02-18,04:00,4867.69
2026-02-18,04:15,4873.19
2026-02-18,04:30,4878.23
2026-02-18,04:45,4885.88
2026-02-18,05:00,4904.39
2026-02-18,05:15,4901.12
2026-02-18,05:30,4843.17
2026-02-18,05:45,4787.40
2026-02-18,06:00,4822.29
2026-02-18,06:15,4895.73
2026-02-18,06:30,4974.85
2026-02-18,06:45,5025.12
2026-02-18,07:00,5050.17
2026-02-18,07:15,4967.55
2026-02-18,07:30,5016.77
2026-02-18,07:45,5097.75
2026-02-18,08:00,5104.63
2026-02-18,08:15,5115.72
2026-02-18,08:30,5140.42
2026-02-18,08:45,5267.22
2026-02-18,09:00,5508.60
2026-02-18,09:15,5422.63
2026-02-18,09:30,5683.83
2026-02-18,09:45,5929.85
2026-02-18,10:00,6185.54
2026-02-18,10:15,6613.92
2026-02-18,10:30,6666.95
2026-02-18,10:45,6561.69
2026-02-18,11:00,6585.48
2026-02-18,11:15,6770.40
2026-02-18,11:30,6482.20
2026-02-18,11:45,6624.66
2026-02-18,12:00,6676.06
2026-02-18,12:15,6667.02
2026-02-18,12:30,6680.68
2026-02-18,12:45,6680.68
2026-02-18,13:00,6631.72
2026-02-18,13:15,6597.06
2026-02-18,13:30,6581.84
2026-02-18,13:45,6549.32
2026-02-18,14:00,6508.41
2026-02-18,14:15,6496.23
2026-02-18,14:30,6498.21
2026-02-18,14:45,6513.08
2026-02-18,15:00,6528.83
2026-02-18,15:15,6531.56
2026-02-18,15:30,6519.17
2026-02-18,15:45,6542.60
2026-02-18,16:00,6547.61
2026-02-18,16:15,6463.65
2026-02-18,16:30,6316.91
2026-02-18,16:45,6185.35
2026-02-18,17:00,6029.10
2026-02-18,17:15,5833.95
2026-02-18,17:30,5889.47
2026-02-18,17:45,6188.94
2026-02-18,18:00,6160.76
2026-02-18,18:15,6059.60
2026-02-18,18:30,6042.42
2026-02-18,18:45,6054
2026-02-18,19:00,5958.36
2026-02-18,19:15,5956.41
2026-02-18,19:30,5985.52
2026-02-18,19:45,5976.07
2026-02-18,20:00,5986.21
2026-02-18,20:15,5898.73
2026-02-18,20:30,5845.69
2026-02-18,20:45,5814.49
2026-02-18,21:00,5818.91
2026-02-18,21:15,5858.76
2026-02-18,21:30,5838.87
2026-02-18,21:45,5858.36
2026-02-18,22:00,5795.40
2026-02-18,22:15,5877.51
2026-02-18,22:30,5859.93
2026-02-18,22:45,5789.08
2026-02-18,23:00,5766.22
2026-02-18,23:15,5543.62
2026-02-18,23:30,5532.60
2026-02-18,23:45,5514.90
2026-02-18,24:00,5506.76
2026-02-19,00:15,5629.30
2026-02-19,00:30,5598.62
2026-02-19,00:45,5576.03
2026-02-19,01:00,5533.23
2026-02-19,01:15,5482.18
2026-02-19,01:30,5471.74
2026-02-19,01:45,5435.58
2026-02-19,02:00,5415.14
2026-02-19,02:15,5294.55
2026-02-19,02:30,5431.33
2026-02-19,02:45,5432.83
2026-02-19,03:00,5445.16
2026-02-19,03:15,5480.27
2026-02-19,03:30,5498.56
2026-02-19,03:45,5551.31
2026-02-19,04:00,5559.69
2026-02-19,04:15,5550.31
2026-02-19,04:30,5530.01
2026-02-19,04:45,5565.31
2026-02-19,05:00,5561.10
2026-02-19,05:15,5538.77
2026-02-19,05:30,5536.70
2026-02-19,05:45,5528.59
2026-02-19,06:00,5281.37
2026-02-19,06:15,5381.27
2026-02-19,06:30,5417.54
2026-02-19,06:45,5408.63
2026-02-19,07:00,5439.81
2026-02-19,07:15,5367.69
2026-02-19,07:30,5353.21
2026-02-19,07:45,5394.52
2026-02-19,08:00,5428.40
2026-02-19,08:15,5408.40
2026-02-19,08:30,5576.38
2026-02-19,08:45,5843.73
2026-02-19,09:00,6058.67
2026-02-19,09:15,6370.09
2026-02-19,09:30,6430.88
2026-02-19,09:45,6517.77
2026-02-19,10:00,6446.90
2026-02-19,10:15,6657.39
2026-02-19,10:30,6623.17
2026-02-19,10:45,6595.53
2026-02-19,11:00,6556.10
2026-02-19,11:15,6564.45
2026-02-19,11:30,6543.98
2026-02-19,11:45,6523.15
2026-02-19,12:00,6485.67
2026-02-19,12:15,6643.52
2026-02-19,12:30,6607.37
2026-02-19,12:45,6570.65
2026-02-19,13:00,6542.80
2026-02-19,13:15,6416.63
2026-02-19,13:30,6396.73
2026-02-19,13:45,6395.50
2026-02-19,14:00,6377.75
2026-02-19,14:15,6355.43
2026-02-19,14:30,6366.58
2026-02-19,14:45,6361.10
2026-02-19,15:00,6394.53
2026-02-19,15:15,6373.43
2026-02-19,15:30,6392.30
2026-02-19,15:45,6398.59
2026-02-19,16:00,6404.05
2026-02-19,16:15,6242.73
2026-02-19,16:30,6220.80
2026-02-19,16:45,6226.84
2026-02-19,17:00,6336.54
2026-02-19,17:15,6206.42
2026-02-19,17:30,6085.66
2026-02-19,17:45,6164.99
2026-02-19,18:00,6119.60
2026-02-19,18:15,5823.72
2026-02-19,18:30,5711.68
2026-02-19,18:45,5777.59
2026-02-19,19:00,5817.62
2026-02-19,19:15,5833.72
2026-02-19,19:30,5873.52
2026-02-19,19:45,5944.60
2026-02-19,20:00,6112.17
2026-02-19,20:15,6087.73
2026-02-19,20:30,6063.25
2026-02-19,20:45,6038.58
2026-02-19,21:00,6032.43
2026-02-19,21:15,6017.46
2026-02-19,21:30,6026.76
2026-02-19,21:45,6048.49
2026-02-19,22:00,6070.07
2026-02-19,22:15,6138.22
2026-02-19,22:30,6126.32
2026-02-19,22:45,6040.20
2026-02-19,23:00,6007.38
2026-02-19,23:15,5935.12
2026-02-19,23:30,5903.63
2026-02-19,23:45,5846.97
2026-02-19,24:00,5823.96
2026-02-20,00:15,5814.31
2026-02-20,00:30,5615.15
2026-02-20,00:45,5583.38
2026-02-20,01:00,5583.39
2026-02-20,01:15,5625.94
2026-02-20,01:30,5606.73
2026-02-20,01:45,5596.79
2026-02-20,02:00,5567.52
2026-02-20,02:15,5575.67
2026-02-20,02:30,5556.72
2026-02-20,02:45,5553.92
2026-02-20,03:00,5573.20
2026-02-20,03:15,5555.91
2026-02-20,03:30,5554.61
2026-02-20,03:45,5563.10
2026-02-20,04:00,5544.33
2026-02-20,04:15,5527.60
2026-02-20,04:30,5518.23
2026-02-20,04:45,5500.26
2026-02-20,05:00,5493.69
2026-02-20,05:15,5497.73
2026-02-20,05:30,5487.78
2026-02-20,05:45,5444.35
2026-02-20,06:00,5408.15
2026-02-20,06:15,5458.08
2026-02-20,06:30,5489.38
2026-02-20,06:45,5497.90
2026-02-20,07:00,5516.60
2026-02-20,07:15,5255.99
2026-02-20,07:30,5246.71
2026-02-20,07:45,5270.42
2026-02-20,08:00,5318.85
2026-02-20,08:15,5369.94
2026-02-20,08:30,5529.91
2026-02-20,08:45,5844.33
2026-02-20,09:00,6171.19
2026-02-20,09:15,6244.72
2026-02-20,09:30,6321.70
2026-02-20,09:45,6373.46
2026-02-20,10:00,6339.75
2026-02-20,10:15,6570.98
2026-02-20,10:30,6550.18
2026-02-20,10:45,6468.90
2026-02-20,11:00,6459.38
2026-02-20,11:15,6656.86
2026-02-20,11:30,6668.34
2026-02-20,11:45,6624.12
2026-02-20,12:00,6599.81
2026-02-20,12:15,6617.22
2026-02-20,12:30,6594.81
2026-02-20,12:45,6539.73
2026-02-20,13:00,6571.22
2026-02-20,13:15,6374.60
2026-02-20,13:30,6329.95
2026-02-20,13:45,6315.20
2026-02-20,14:00,6308.45
2026-02-20,14:15,6269.47
2026-02-20,14:30,6294.21
2026-02-20,14:45,6300.44
2026-02-20,15:00,6317.56
2026-02-20,15:15,6305
2026-02-20,15:30,6315.48
2026-02-20,15:45,6307.78
2026-02-20,16:00,6287.54
2026-02-20,16:15,6142.94
2026-02-20,16:30,5884.32
2026-02-20,16:45,5961.87
2026-02-20,17:00,6054.47
2026-02-20,17:15,5812.31
2026-02-20,17:30,5787.68
2026-02-20,17:45,5834.86
2026-02-20,18:00,5910.48
2026-02-20,18:15,5663.69
2026-02-20,18:30,5593.54
2026-02-20,18:45,5731.90
2026-02-20,19:00,5761.63
2026-02-20,19:15,5720.88
2026-02-20,19:30,5756.58
2026-02-20,19:45,5793.83
2026-02-20,20:00,5792.89
2026-02-20,20:15,5802.04
2026-02-20,20:30,5783.96
2026-02-20,20:45,5784.58
2026-02-20,21:00,5791.65
2026-02-20,21:15,5783.38
2026-02-20,21:30,5776.23
2026-02-20,21:45,5808.81
2026-02-20,22:00,5777.87
2026-02-20,22:15,5772.51
2026-02-20,22:30,5760.79
2026-02-20,22:45,5673.35
2026-02-20,23:00,5640.41
2026-02-20,23:15,5573.78
2026-02-20,23:30,5700.81
2026-02-20,23:45,5679.78
2026-02-20,24:00,5703.04
2026-02-21,00:15,6005.90
2026-02-21,00:30,5785.01
2026-02-21,00:45,5753.60
2026-02-21,01:00,5744.17
2026-02-21,01:15,5774.38
2026-02-21,01:30,5724.99
2026-02-21,01:45,5677.40
2026-02-21,02:00,5544.18
2026-02-21,02:15,5623.78
2026-02-21,02:30,5632.56
2026-02-21,02:45,5664.46
2026-02-21,03:00,5682.77
2026-02-21,03:15,5729.27
2026-02-21,03:30,5764.16
2026-02-21,03:45,5796.82
2026-02-21,04:00,5840.40
2026-02-21,04:15,5894.24
2026-02-21,04:30,5927.44
2026-02-21,04:45,5955.50
2026-02-21,05:00,5973.79
2026-02-21,05:15,5997
2026-02-21,05:30,6055.97
2026-02-21,05:45,6116.98
2026-02-21,06:00,6144.84
2026-02-21,06:15,6190.25
2026-02-21,06:30,6239.67
2026-02-21,06:45,6241
2026-02-21,07:00,6261.27
2026-02-21,07:15,6129.57
2026-02-21,07:30,6172.20
2026-02-21,07:45,6248.69
2026-02-21,08:00,6312.33
2026-02-21,08:15,6421.60
2026-02-21,08:30,6454.92
2026-02-21,08:45,6441.99
2026-02-21,09:00,6517.49
2026-02-21,09:15,6523.71
2026-02-21,09:30,6598.62
2026-02-21,09:45,6646.80
2026-02-21,10:00,6687.60
2026-02-21,10:15,7006.08
2026-02-21,10:30,6944.25
2026-02-21,10:45,6873.53
2026-02-21,11:00,6872.18
2026-02-21,11:15,6920.68
2026-02-21,11:30,6939.87
2026-02-21,11:45,6790.69
2026-02-21,12:00,6768.59
2026-02-21,12:15,6756.30
2026-02-21,12:30,6733.45
2026-02-21,12:45,6667.94
2026-02-21,13:00,6698.73
2026-02-21,13:15,6679.50
2026-02-21,13:30,6650.60
2026-02-21,13:45,6639.46
2026-02-21,14:00,6624.92
2026-02-21,14:15,6587.24
2026-02-21,14:30,6626.36
2026-02-21,14:45,6631.05
2026-02-21,15:00,6653.37
2026-02-21,15:15,6618.21
2026-02-21,15:30,6626.15
2026-02-21,15:45,6606.53
2026-02-21,16:00,6687.21
2026-02-21,16:15,6544.42
2026-02-21,16:30,6546.76
2026-02-21,16:45,6610.40
2026-02-21,17:00,6511.49
2026-02-21,17:15,6424.12
2026-02-21,17:30,6515.09
2026-02-21,17:45,6538.58
2026-02-21,18:00,6618.75
2026-02-21,18:15,6314.01
2026-02-21,18:30,6324.89
2026-02-21,18:45,6378.30
2026-02-21,19:00,6463.08
2026-02-21,19:15,6314.37
2026-02-21,19:30,6292.62
2026-02-21,19:45,6398.54
2026-02-21,20:00,6359.54
2026-02-21,20:15,6280.36
2026-02-21,20:30,6220.26
2026-02-21,20:45,6158.21
2026-02-21,21:00,6096.08
2026-02-21,21:15,6029.63
2026-02-21,21:30,5974.88
2026-02-21,21:45,5927.67
2026-02-21,22:00,5874.48
2026-02-21,22:15,5823.79
2026-02-21,22:30,5827.82
2026-02-21,22:45,5617.79
2026-02-21,23:00,5615.18
2026-02-21,23:15,5429.32
2026-02-21,23:30,5462.02
2026-02-21,23:45,5457.02
2026-02-21,24:00,5494.39
2026-02-22,00:15,5542.56
2026-02-22,00:30,5436.57
2026-02-22,00:45,5391.22
2026-02-22,01:00,5297.63
2026-02-22,01:15,5233.95
2026-02-22,01:30,5216.52
2026-02-22,01:45,5171.13
2026-02-22,02:00,5125.46
2026-02-22,02:15,5122.19
2026-02-22,02:30,5082.96
2026-02-22,02:45,5079.66
2026-02-22,03:00,5126.33
2026-02-22,03:15,5253.57
2026-02-22,03:30,5187.37
2026-02-22,03:45,5180.97
2026-02-22,04:00,5178.60
2026-02-22,04:15,5192.01
2026-02-22,04:30,5162.75
2026-02-22,04:45,5124.41
2026-02-22,05:00,5126.96
2026-02-22,05:15,5146.89
2026-02-22,05:30,5178.21
2026-02-22,05:45,5190.98
2026-02-22,06:00,5215
2026-02-22,06:15,5412.06
2026-02-22,06:30,5376.25
2026-02-22,06:45,5363.95
2026-02-22,07:00,5385.95
2026-02-22,07:15,5082.95
2026-02-22,07:30,5047.85
2026-02-22,07:45,5040.19
2026-02-22,08:00,5018.03
2026-02-22,08:15,5109.65
2026-02-22,08:30,5256.65
2026-02-22,08:45,5330.08
2026-02-22,09:00,5434.31
2026-02-22,09:15,5725.87
2026-02-22,09:30,6191.78
2026-02-22,09:45,6530.89
2026-02-22,10:00,6649.81
2026-02-22,10:15,6828.23
2026-02-22,10:30,6919.85
2026-02-22,10:45,6908.83
2026-02-22,11:00,6801.33
2026-02-22,11:15,6806.88
2026-02-22,11:30,6669.35
2026-02-22,11:45,6682.29
2026-02-22,12:00,6536.82
2026-02-22,12:15,6456.64
2026-02-22,12:30,6594.43
2026-02-22,12:45,6545.81
2026-02-22,13:00,6669.09
2026-02-22,13:15,6842.09
2026-02-22,13:30,6833.74
2026-02-22,13:45,6820.51
2026-02-22,14:00,6850.77
2026-02-22,14:15,6646.30
2026-02-22,14:30,6679.15
2026-02-22,14:45,6669.61
2026-02-22,15:00,6698.05
2026-02-22,15:15,6663.50
2026-02-22,15:30,6675.85
2026-02-22,15:45,6767.34
2026-02-22,16:00,6709.11
2026-02-22,16:15,6614.46
2026-02-22,16:30,6423.19
2026-02-22,16:45,6566.28
2026-02-22,17:00,6567.47
2026-02-22,17:15,6379.14
2026-02-22,17:30,6369.21
2026-02-22,17:45,6356.82
2026-02-22,18:00,6383.77
2026-02-22,18:15,6175.75
2026-02-22,18:30,6093.87
2026-02-22,18:45,6069.85
2026-02-22,19:00,6170.86
2026-02-22,19:15,6385.47
2026-02-22,19:30,6492.97
2026-02-22,19:45,6508.49
2026-02-22,20:00,6551.87
2026-02-22,20:15,6641.13
2026-02-22,20:30,6608.08
2026-02-22,20:45,6557.88
2026-02-22,21:00,6581.36
2026-02-22,21:15,6571.96
2026-02-22,21:30,6479.41
2026-02-22,21:45,6476.96
2026-02-22,22:00,6451.69
2026-02-22,22:15,6303.70
2026-02-22,22:30,6355.11
2026-02-22,22:45,6202.57
2026-02-22,23:00,6148.06
2026-02-22,23:15,6014.03
2026-02-22,23:30,5961.87
2026-02-22,23:45,5886.42
2026-02-22,24:00,5841.67
2026-02-23,00:15,5829.81
2026-02-23,00:30,5709.43
2026-02-23,00:45,5677.50
2026-02-23,01:00,5618.42
2026-02-23,01:15,5588.47
2026-02-23,01:30,5570.31
2026-02-23,01:45,5502.01
2026-02-23,02:00,5410.38
2026-02-23,02:15,5324.14
2026-02-23,02:30,5297.15
2026-02-23,02:45,5283.87
2026-02-23,03:00,5261.36
2026-02-23,03:15,5237.56
2026-02-23,03:30,5231.94
2026-02-23,03:45,5226.12
2026-02-23,04:00,5258.43
2026-02-23,04:15,5280.77
2026-02-23,04:30,5275.17
2026-02-23,04:45,5260.38
2026-02-23,05:00,5235.50
2026-02-23,05:15,5250.33
2026-02-23,05:30,5287.02
2026-02-23,05:45,5300.17
2026-02-23,06:00,5343.81
2026-02-23,06:15,5336.80
2026-02-23,06:30,5385.77
2026-02-23,06:45,5423.22
2026-02-23,07:00,5455
2026-02-23,07:15,5406.54
2026-02-23,07:30,5386.22
2026-02-23,07:45,5331
2026-02-23,08:00,5317.19
2026-02-23,08:15,5376.35
2026-02-23,08:30,5427.64
2026-02-23,08:45,5563.50
2026-02-23,09:00,5818.92
2026-02-23,09:15,6084.04
2026-02-23,09:30,6309.75
2026-02-23,09:45,6161.93
2026-02-23,10:00,6244.93
2026-02-23,10:15,6369.13
2026-02-23,10:30,6532.41
2026-02-23,10:45,6617.95
2026-02-23,11:00,6641.12
2026-02-23,11:15,6683.54
2026-02-23,11:30,6577.10
2026-02-23,11:45,6487.66
2026-02-23,12:00,6422.50
2026-02-23,12:15,6419.45
2026-02-23,12:30,6458.17
2026-02-23,12:45,6409.67
2026-02-23,13:00,6569.49
2026-02-23,13:15,6596.23
2026-02-23,13:30,6587.23
2026-02-23,13:45,6575.89
2026-02-23,14:00,6699.15
2026-02-23,14:15,6682.65
2026-02-23,14:30,6662.85
2026-02-23,14:45,6635.33
2026-02-23,15:00,6629.31
2026-02-23,15:15,6570.98
2026-02-23,15:30,6512.50
2026-02-23,15:45,6447.08
2026-02-23,16:00,6443.81
2026-02-23,16:15,6404.25
2026-02-23,16:30,6101.92
2026-02-23,16:45,6277.44
2026-02-23,17:00,6296.60
2026-02-23,17:15,6174.54
2026-02-23,17:30,6247.58
2026-02-23,17:45,6219.63
2026-02-23,18:00,6293.68
2026-02-23,18:15,6336.33
2026-02-23,18:30,6264.21
2026-02-23,18:45,6104.92
2026-02-23,19:00,6146.62
2026-02-23,19:15,6215.85
2026-02-23,19:30,6193.13
2026-02-23,19:45,6215.27
2026-02-23,20:00,6201.17
2026-02-23,20:15,6160.64
2026-02-23,20:30,6155.43
2026-02-23,20:45,6121.77
2026-02-23,21:00,6104.01
2026-02-23,21:15,6168.09
2026-02-23,21:30,6152.82
2026-02-23,21:45,6102.78
2026-02-23,22:00,6066.30
2026-02-23,22:15,6199.40
2026-02-23,22:30,6148.56
2026-02-23,22:45,6034.63
2026-02-23,23:00,5956.44
2026-02-23,23:15,5908.67
2026-02-23,23:30,5874.05
2026-02-23,23:45,5858.62
2026-02-23,24:00,5839.57
2026-02-24,00:15,5799.23
2026-02-24,00:30,5596.27
2026-02-24,00:45,5492.89
2026-02-24,01:00,5405.99
2026-02-24,01:15,5418.99
2026-02-24,01:30,5465.81
2026-02-24,01:45,5496.79
2026-02-24,02:00,5512.52
2026-02-24,02:15,5530
2026-02-24,02:30,5540.45
2026-02-24,02:45,5535.36
2026-02-24,03:00,5539.19
2026-02-24,03:15,5507.22
2026-02-24,03:30,5501.73
2026-02-24,03:45,5495.62
2026-02-24,04:00,5508.73
2026-02-24,04:15,5533.37
2026-02-24,04:30,5527.85
2026-02-24,04:45,5539.73
2026-02-24,05:00,5557.12
2026-02-24,05:15,5584.58
2026-02-24,05:30,5629.81
2026-02-24,05:45,5698.56
2026-02-24,06:00,5744.41
2026-02-24,06:15,5767.29
2026-02-24,06:30,5787.71
2026-02-24,06:45,5806.03
2026-02-24,07:00,5822.20
2026-02-24,07:15,5810.25
2026-02-24,07:30,5797.01
2026-02-24,07:45,5791.31
2026-02-24,08:00,5822.64
2026-02-24,08:15,5934.27
2026-02-24,08:30,6195.12
2026-02-24,08:45,6580.69
2026-02-24,09:00,6786.90
2026-02-24,09:15,6646.81
2026-02-24,09:30,6603.44
2026-02-24,09:45,6801.94
2026-02-24,10:00,7266.23
2026-02-24,10:15,7460.72
2026-02-24,10:30,7441.34
2026-02-24,10:45,7446.44
2026-02-24,11:00,7402.32
2026-02-24,11:15,7321.86
2026-02-24,11:30,7323.15
2026-02-24,11:45,7292.20
2026-02-24,12:00,7264.62
2026-02-24,12:15,7366.65
2026-02-24,12:30,7348.90
2026-02-24,12:45,7311.23
2026-02-24,13:00,7297.32
2026-02-24,13:15,7311.95
2026-02-24,13:30,7273.94
